"Step","14_sazut-tonat-munobhasaz - episodic_return","14_sazut-tonat-munobhasaz - episodic_return__MIN","14_sazut-tonat-munobhasaz - episodic_return__MAX"
"3615727","3","3","3"
"3615977","3","3","3"
"3616427","7","7","7"
"3616768","9","9","9"
"3616861","9","9","9"
"3617005","13","13","13"
"3617531","6","6","6"
"3618796","6","6","6"
"3618928","6","6","6"
"3619023","2","2","2"
"3619160","4","4","4"
"3619256","8","8","8"
"3619422","9","9","9"
"3619940","3","3","3"
"3620428","6","6","6"
"3620604","9","9","9"
"3620827","2","2","2"
"3622335","13","13","13"
"3622672","3","3","3"
"3622984","5","5","5"
"3623315","4","4","4"
"3623668","3","3","3"
"3624905","12","12","12"
"3625354","5","5","5"
"3625533","10","10","10"
"3626211","6","6","6"
"3626446","6","6","6"
"3626774","6","6","6"
"3626898","7","7","7"
"3626987","0","0","0"
"3627098","6","6","6"
"3627659","6","6","6"
"3627735","10","10","10"
"3628008","2","2","2"
"3628385","3","3","3"
"3628469","10","10","10"
"3629177","0","0","0"
"3629652","0","0","0"
"3630029","2","2","2"
"3630176","4","4","4"
"3630553","8","8","8"
"3630954","19","19","19"
"3631303","1","1","1"
"3631607","14","14","14"
"3631617","7","7","7"
"3631747","4","4","4"
"3632630","11","11","11"
"3632815","3","3","3"
"3632902","12","12","12"
"3633070","3","3","3"
"3633190","7","7","7"
"3633449","6","6","6"
"3634372","14","14","14"
"3634460","10","10","10"
"3635141","7","7","7"
"3637292","3","3","3"
"3638032","2","2","2"
"3638367","13","13","13"
"3638863","5","5","5"
"3639191","0","0","0"
"3640081","8","8","8"
"3640265","2","2","2"
"3640536","3","3","3"
"3640738","1","1","1"
"3640797","4","4","4"
"3641637","15","15","15"
"3642546","13","13","13"
"3642942","12","12","12"
"3644403","1","1","1"
"3644704","2","2","2"
"3644875","3","3","3"
"3645077","11","11","11"
"3645540","8","8","8"
"3645714","4","4","4"
"3646038","5","5","5"
"3646329","3","3","3"
"3646438","3","3","3"
"3646893","8","8","8"
"3647024","7","7","7"
"3647240","6","6","6"
"3647323","8","8","8"
"3647502","2","2","2"
"3648436","7","7","7"
"3648906","5","5","5"
"3649049","4","4","4"
"3649811","10","10","10"
"3650142","9","9","9"
"3650509","4","4","4"
"3651873","2","2","2"
"3652223","10","10","10"
"3652647","3","3","3"
"3653801","4","4","4"
"3654978","16","16","16"
"3655128","1","1","1"
"3655336","8","8","8"
"3655736","9","9","9"
"3656399","1","1","1"
"3656698","19","19","19"
"3656784","6","6","6"
"3657281","7","7","7"
"3657789","8","8","8"
"3658358","6","6","6"
"3658668","8","8","8"
"3658708","6","6","6"
"3659171","8","8","8"
"3659546","12","12","12"
"3659767","5","5","5"
"3659977","3","3","3"
"3660740","7","7","7"
"3660847","8","8","8"
"3661407","6","6","6"
"3661457","5","5","5"
"3661605","4","4","4"
"3661674","7","7","7"
"3661995","10","10","10"
"3662016","16","16","16"
"3662284","13","13","13"
"3662396","1","1","1"
"3662411","1","1","1"
"3662624","1","1","1"
"3662702","8","8","8"
"3662919","7","7","7"
"3663517","6","6","6"
"3663778","4","4","4"
"3663846","2","2","2"
"3664530","4","4","4"
"3664725","4","4","4"
"3665180","12","12","12"
"3665717","12","12","12"
"3667187","6","6","6"
"3667597","5","5","5"
"3667888","2","2","2"
"3667954","3","3","3"
"3668397","5","5","5"
"3668479","3","3","3"
"3669051","17","17","17"
"3669317","5","5","5"
"3669459","3","3","3"
"3669766","10","10","10"
"3669827","9","9","9"
"3670110","6","6","6"
"3670265","8","8","8"
"3670340","1","1","1"
"3671448","1","1","1"
"3672074","5","5","5"
"3673239","11","11","11"
"3673588","9","9","9"
"3674081","5","5","5"
"3674276","5","5","5"
"3675005","5","5","5"
"3679501","1","1","1"
"3679657","8","8","8"
"3679712","5","5","5"
"3679948","4","4","4"
"3680943","5","5","5"
"3681055","5","5","5"
"3681227","3","3","3"
"3681691","12","12","12"
"3682013","4","4","4"
"3682330","3","3","3"
"3682416","0","0","0"
"3683080","10","10","10"
"3683280","8","8","8"
"3684302","11","11","11"
"3684398","4","4","4"
"3684736","3","3","3"
"3685002","1","1","1"
"3685116","4","4","4"
"3685187","3","3","3"
"3685785","15","15","15"
"3685927","7","7","7"
"3686449","7","7","7"
"3687032","9","9","9"
"3687119","13","13","13"
"3687295","3","3","3"
"3687426","10","10","10"
"3687570","8","8","8"
"3687765","5","5","5"
"3687848","13","13","13"
"3688037","4","4","4"
"3688189","0","0","0"
"3688726","14","14","14"
"3688965","2","2","2"
"3689044","8","8","8"
"3689107","1","1","1"
"3689206","12","12","12"
"3689446","3","3","3"
"3690238","17","17","17"
"3690284","11","11","11"
"3690980","2","2","2"
"3691123","4","4","4"
"3691383","12","12","12"
"3692404","2","2","2"
"3692625","11","11","11"
"3692824","3","3","3"
"3693045","9","9","9"
"3693562","13","13","13"
"3693958","6","6","6"
"3694755","15","15","15"
"3696251","7","7","7"
"3697010","10","10","10"
"3697261","9","9","9"
"3697409","16","16","16"
"3698779","3","3","3"
"3699305","4","4","4"
"3699524","10","10","10"
"3699735","8","8","8"
"3700044","5","5","5"
"3700190","9","9","9"
"3700280","1","1","1"
"3700314","3","3","3"
"3700637","3","3","3"
"3701507","4","4","4"
"3701796","2","2","2"
"3702471","10","10","10"
"3702990","5","5","5"
"3703305","16","16","16"
"3704427","12","12","12"
"3704492","1","1","1"
"3704738","14","14","14"
"3705163","5","5","5"
"3706222","4","4","4"
"3706495","4","4","4"
"3707040","4","4","4"
"3707146","7","7","7"
"3707923","3","3","3"
"3709427","3","3","3"
"3709717","4","4","4"
"3709912","4","4","4"
"3710322","2","2","2"
"3711990","6","6","6"
"3712106","17","17","17"
"3713052","6","6","6"
"3713295","6","6","6"
"3713410","6","6","6"
"3714551","10","10","10"
"3715008","8","8","8"
"3715222","8","8","8"
"3715519","1","1","1"
"3715536","9","9","9"
"3715644","10","10","10"
"3716300","3","3","3"
"3716434","9","9","9"
"3716548","4","4","4"
"3716661","7","7","7"
"3716909","3","3","3"
"3717368","3","3","3"
"3717616","14","14","14"
"3717709","12","12","12"
"3718021","10","10","10"
"3718458","9","9","9"
"3718568","10","10","10"
"3718767","15","15","15"
"3718932","8","8","8"
"3720776","12","12","12"
"3721513","6","6","6"
"3721625","14","14","14"
"3721789","5","5","5"
"3721819","3","3","3"
"3721963","3","3","3"
"3722199","5","5","5"
"3722335","16","16","16"
"3722467","7","7","7"
"3722845","4","4","4"
"3723121","16","16","16"
"3723705","10","10","10"
"3723877","7","7","7"
"3724106","4","4","4"
"3724327","17","17","17"
"3724614","7","7","7"
"3724750","5","5","5"
"3724906","2","2","2"
"3725086","5","5","5"
"3725395","6","6","6"
"3725969","5","5","5"
"3726652","0","0","0"
"3727770","8","8","8"
"3729083","11","11","11"
"3729506","4","4","4"
"3729543","9","9","9"
"3729624","2","2","2"
"3730559","2","2","2"
"3731008","2","2","2"
"3731652","3","3","3"
"3732417","9","9","9"
"3732884","1","1","1"
"3732943","8","8","8"
"3733013","8","8","8"
"3733094","2","2","2"
"3733123","10","10","10"
"3734244","11","11","11"
"3734781","1","1","1"
"3735294","3","3","3"
"3736304","5","5","5"
"3736585","15","15","15"
"3736732","8","8","8"
"3737248","13","13","13"
"3738285","3","3","3"
"3738487","5","5","5"
"3738620","2","2","2"
"3739289","4","4","4"
"3739671","3","3","3"
"3739822","2","2","2"
"3740150","3","3","3"
"3740497","3","3","3"
"3741609","4","4","4"
"3741661","2","2","2"
"3742261","6","6","6"
"3742988","7","7","7"
"3743353","4","4","4"
"3743602","8","8","8"
"3744168","8","8","8"
"3744500","4","4","4"
"3744545","6","6","6"
"3744586","0","0","0"
"3745110","9","9","9"
"3745191","5","5","5"
"3745324","16","16","16"
"3745386","4","4","4"
"3745528","11","11","11"
"3745541","10","10","10"
"3745899","5","5","5"
"3745984","2","2","2"
"3746161","3","3","3"
"3746587","7","7","7"
"3746823","2","2","2"
"3747790","5","5","5"
"3747899","1","1","1"
"3747940","1","1","1"
"3748188","1","1","1"
"3748696","6","6","6"
"3749087","10","10","10"
"3749828","4","4","4"
"3750042","4","4","4"
"3750544","8","8","8"
"3750899","12","12","12"
"3751314","10","10","10"
"3751869","1","1","1"
"3751891","3","3","3"
"3752670","8","8","8"
"3752897","3","3","3"
"3753730","10","10","10"
"3753980","3","3","3"
"3754196","3","3","3"
"3754499","6","6","6"
"3756137","1","1","1"
"3758417","3","3","3"
"3759214","4","4","4"
"3760101","7","7","7"
"3760242","1","1","1"
"3760452","0","0","0"
"3761254","4","4","4"
"3761379","7","7","7"
"3761797","1","1","1"
"3761933","15","15","15"
"3763014","8","8","8"
"3763255","8","8","8"
"3763787","6","6","6"
"3764350","9","9","9"
"3764889","5","5","5"
"3765391","10","10","10"
"3765680","8","8","8"
"3766050","4","4","4"
"3766474","4","4","4"
"3766727","5","5","5"
"3766856","11","11","11"
"3767135","2","2","2"
"3767773","9","9","9"
"3768765","4","4","4"
"3768872","4","4","4"
"3768918","5","5","5"
"3769196","5","5","5"
"3769281","1","1","1"
"3769986","4","4","4"
"3770097","5","5","5"
"3770421","5","5","5"
"3770931","4","4","4"
"3771620","6","6","6"
"3771695","11","11","11"
"3772281","10","10","10"
"3772910","1","1","1"
"3773584","5","5","5"
"3774395","7","7","7"
"3775634","7","7","7"
"3775877","3","3","3"
"3776156","7","7","7"
"3776984","6","6","6"
"3778203","8","8","8"
"3778270","4","4","4"
"3778339","3","3","3"
"3778897","4","4","4"
"3779081","9","9","9"
"3779863","11","11","11"
"3780300","8","8","8"
"3780762","9","9","9"
"3781281","7","7","7"
"3781707","4","4","4"
"3782900","8","8","8"
"3783381","13","13","13"
"3783693","3","3","3"
"3785537","1","1","1"
"3786795","11","11","11"
"3787384","10","10","10"
"3787429","3","3","3"
"3787662","2","2","2"
"3787782","2","2","2"
"3788270","1","1","1"
"3789204","5","5","5"
"3789414","7","7","7"
"3789472","19","19","19"
"3789514","6","6","6"
"3789657","2","2","2"
"3790052","5","5","5"
"3790463","4","4","4"
"3790518","13","13","13"
"3791548","2","2","2"
"3791899","0","0","0"
"3792236","3","3","3"
"3792307","2","2","2"
"3792775","5","5","5"
"3793026","6","6","6"
"3793389","7","7","7"
"3793609","3","3","3"
"3793792","10","10","10"
"3793903","5","5","5"
"3796114","4","4","4"
"3796951","1","1","1"
"3797673","12","12","12"
"3797725","10","10","10"
"3798221","0","0","0"
"3798810","4","4","4"
"3799583","8","8","8"
"3799720","8","8","8"
"3799816","10","10","10"
"3799991","10","10","10"
"3800190","14","14","14"
"3800207","10","10","10"
"3801140","3","3","3"
"3801182","1","1","1"
"3801793","3","3","3"
"3802195","30","30","30"
"3802533","1","1","1"
"3802790","1","1","1"
"3803001","8","8","8"
"3803139","9","9","9"
"3803377","9","9","9"
"3803480","9","9","9"
"3803915","3","3","3"
"3805200","10","10","10"
"3805483","5","5","5"
"3806077","9","9","9"
"3806178","10","10","10"
"3806384","4","4","4"
"3808109","1","1","1"
"3808288","0","0","0"
"3808454","3","3","3"
"3808571","9","9","9"
"3808760","3","3","3"
"3808969","1","1","1"
"3809813","9","9","9"
"3810525","3","3","3"
"3811619","13","13","13"
"3812158","0","0","0"
"3812370","1","1","1"
"3812827","5","5","5"
"3813258","2","2","2"
"3813580","10","10","10"
"3813751","2","2","2"
"3815100","7","7","7"
"3816362","12","12","12"
"3816453","10","10","10"
"3816666","3","3","3"
"3817116","12","12","12"
"3817895","5","5","5"
"3818527","5","5","5"
"3818623","5","5","5"
"3818803","6","6","6"
"3818991","6","6","6"
"3819048","2","2","2"
"3819400","5","5","5"
"3819855","6","6","6"
"3821059","5","5","5"
"3821273","8","8","8"
"3821646","7","7","7"
"3821817","1","1","1"
"3821984","0","0","0"
"3823218","5","5","5"
"3823713","5","5","5"
"3824180","6","6","6"
"3824228","8","8","8"
"3824365","4","4","4"
"3824406","14","14","14"
"3824580","5","5","5"
"3824809","7","7","7"
"3824888","3","3","3"
"3825659","2","2","2"
"3825940","10","10","10"
"3827244","7","7","7"
"3827376","3","3","3"
"3827493","8","8","8"
"3827554","3","3","3"
"3827691","3","3","3"
"3828598","12","12","12"
"3829301","19","19","19"
"3829670","10","10","10"
"3829953","8","8","8"
"3830673","18","18","18"
"3833154","13","13","13"
"3833308","3","3","3"
"3833405","2","2","2"
"3833941","6","6","6"
"3834217","0","0","0"
"3834282","2","2","2"
"3834408","2","2","2"
"3834634","2","2","2"
"3835615","2","2","2"
"3836079","4","4","4"
"3836363","6","6","6"
"3836486","3","3","3"
"3836711","4","4","4"
"3836891","5","5","5"
"3837687","6","6","6"
"3838452","2","2","2"
"3838931","6","6","6"
"3839638","1","1","1"
"3840144","11","11","11"
"3840197","7","7","7"
"3840541","10","10","10"
"3840908","6","6","6"
"3841367","15","15","15"
"3842357","1","1","1"
"3842866","2","2","2"
"3843038","9","9","9"
"3844013","3","3","3"
"3844067","9","9","9"
"3844109","15","15","15"
"3844826","7","7","7"
"3844988","6","6","6"
"3845678","14","14","14"
"3846374","1","1","1"
"3846720","19","19","19"
"3846963","7","7","7"
"3847951","8","8","8"
"3848263","17","17","17"
"3848480","3","3","3"
"3849954","5","5","5"
"3850225","13","13","13"
"3850844","3","3","3"
"3852388","10","10","10"
"3852703","4","4","4"
"3852799","8","8","8"
"3853704","12","12","12"
"3854631","4","4","4"
"3854744","4","4","4"
"3854994","17","17","17"
"3855444","7","7","7"
"3855976","7","7","7"
"3856201","5","5","5"
"3856773","3","3","3"
"3857083","9","9","9"
"3857758","2","2","2"
"3858154","6","6","6"
"3858287","8","8","8"
"3858371","30","30","30"
"3858682","11","11","11"
"3859966","14","14","14"
"3860786","5","5","5"
"3861244","2","2","2"
"3862619","9","9","9"
"3862666","11","11","11"
"3863245","2","2","2"
"3863465","9","9","9"
"3863905","10","10","10"
"3864462","11","11","11"
"3864770","8","8","8"
"3865389","4","4","4"
"3865712","10","10","10"
"3866083","4","4","4"
"3866581","6","6","6"
"3866967","8","8","8"
"3867379","4","4","4"
"3867575","6","6","6"
"3868031","2","2","2"
"3868405","8","8","8"
"3868694","8","8","8"
"3868953","4","4","4"
"3869132","9","9","9"
"3869349","7","7","7"
"3869458","2","2","2"
"3869594","8","8","8"
"3869638","15","15","15"
"3870310","6","6","6"
"3870356","2","2","2"
"3870887","2","2","2"
"3871286","5","5","5"
"3871403","15","15","15"
"3871556","17","17","17"
"3872457","1","1","1"
"3872701","13","13","13"
"3873167","4","4","4"
"3873473","18","18","18"
"3873931","6","6","6"
"3874479","0","0","0"
"3875362","3","3","3"
"3875770","3","3","3"
"3876460","30","30","30"
"3877073","17","17","17"
"3877689","18","18","18"
"3878433","1","1","1"
"3880380","4","4","4"
"3881375","6","6","6"
"3882472","5","5","5"
"3882683","5","5","5"
"3882802","4","4","4"
"3882893","2","2","2"
"3883229","14","14","14"
"3883545","2","2","2"
"3883664","14","14","14"
"3884343","1","1","1"
"3885331","14","14","14"
"3885460","1","1","1"
"3885604","9","9","9"
"3886784","19","19","19"
"3886899","3","3","3"
"3887174","2","2","2"
"3887514","1","1","1"
"3887580","11","11","11"
"3887657","3","3","3"
"3887850","9","9","9"
"3887880","9","9","9"
"3889098","5","5","5"
"3889809","0","0","0"
"3889958","7","7","7"
"3890100","2","2","2"
"3890563","9","9","9"
"3890629","8","8","8"
"3891927","7","7","7"
"3892105","2","2","2"
"3892896","1","1","1"
"3893173","9","9","9"
"3893339","5","5","5"
"3893806","14","14","14"
"3894333","7","7","7"
"3894463","6","6","6"
"3894741","5","5","5"
"3895362","11","11","11"
"3896139","3","3","3"
"3896513","3","3","3"
"3896903","9","9","9"
"3897054","7","7","7"
"3897515","10","10","10"
"3897633","6","6","6"
"3897782","10","10","10"
"3898728","2","2","2"
"3899150","10","10","10"
"3899298","4","4","4"
"3899811","8","8","8"
"3900978","1","1","1"
"3901394","7","7","7"
"3901625","4","4","4"
"3901708","14","14","14"
"3902495","3","3","3"
"3903098","6","6","6"
"3903913","2","2","2"
"3904301","12","12","12"
"3904806","2","2","2"
"3905476","9","9","9"
"3906919","9","9","9"
"3907180","7","7","7"
"3907471","8","8","8"
"3907654","2","2","2"
"3907729","3","3","3"
"3908035","2","2","2"
"3909107","4","4","4"
"3909269","0","0","0"
"3909901","6","6","6"
"3910432","2","2","2"
"3910557","4","4","4"
"3910920","3","3","3"
"3911205","15","15","15"
"3911288","12","12","12"
"3911832","5","5","5"
"3912585","6","6","6"
"3912788","2","2","2"
"3913454","2","2","2"
"3913803","2","2","2"
"3914178","2","2","2"
"3914532","10","10","10"
"3914570","8","8","8"
"3915190","3","3","3"
"3915674","6","6","6"
"3916331","4","4","4"
"3916596","8","8","8"
"3916869","6","6","6"
"3917785","8","8","8"
"3918352","11","11","11"
"3918487","5","5","5"
"3918769","9","9","9"
"3918888","5","5","5"
"3919027","0","0","0"
"3919236","1","1","1"
"3919314","2","2","2"
"3919871","5","5","5"
"3920385","4","4","4"
"3921458","4","4","4"
"3921699","3","3","3"
"3922142","7","7","7"
"3922727","2","2","2"
"3922776","0","0","0"
"3922875","1","1","1"
"3923056","6","6","6"
"3924817","2","2","2"
"3925535","0","0","0"
"3926080","8","8","8"
"3926590","3","3","3"
"3926855","7","7","7"
"3928847","4","4","4"
"3929036","3","3","3"
"3929436","12","12","12"
"3929673","2","2","2"
"3929747","11","11","11"
"3930510","7","7","7"
"3930808","4","4","4"
"3931389","10","10","10"
"3931787","4","4","4"
"3932652","3","3","3"
"3932897","11","11","11"
"3933126","6","6","6"
"3933545","12","12","12"
"3933611","2","2","2"
"3933930","9","9","9"
"3934733","5","5","5"
"3935780","4","4","4"
"3936085","5","5","5"
"3936340","9","9","9"
"3936494","5","5","5"
"3937190","8","8","8"
"3937250","6","6","6"
"3937525","5","5","5"
"3937571","2","2","2"
"3938097","4","4","4"
"3938135","4","4","4"
"3938428","13","13","13"
"3939338","5","5","5"
"3940264","2","2","2"
"3940950","12","12","12"
"3941110","3","3","3"
"3941543","2","2","2"
"3941811","7","7","7"
"3941979","19","19","19"
"3942019","11","11","11"
"3942168","6","6","6"
"3942354","2","2","2"
"3943429","6","6","6"
"3944350","4","4","4"
"3944730","8","8","8"
"3944964","5","5","5"
"3945460","4","4","4"
"3946632","10","10","10"
"3946814","6","6","6"
"3947296","10","10","10"
"3947767","5","5","5"
"3947793","4","4","4"
"3948162","12","12","12"
"3948231","2","2","2"
"3948594","11","11","11"
"3948842","1","1","1"
"3948911","2","2","2"
"3949072","7","7","7"
"3949129","2","2","2"
"3949785","6","6","6"
"3950394","8","8","8"
"3951713","1","1","1"
"3952270","6","6","6"
"3952704","8","8","8"
"3952885","1","1","1"
"3953279","10","10","10"
"3954857","5","5","5"
"3955213","1","1","1"
"3955435","5","5","5"
"3956247","2","2","2"
"3957405","12","12","12"
"3957461","6","6","6"
"3957587","8","8","8"
"3957730","3","3","3"
"3959400","3","3","3"
"3959567","5","5","5"
"3959926","2","2","2"
"3960612","3","3","3"
"3960788","3","3","3"
"3960835","3","3","3"
"3960984","2","2","2"
"3961052","3","3","3"
"3962142","3","3","3"
"3962497","11","11","11"
"3964434","3","3","3"
"3964512","4","4","4"
"3964774","7","7","7"
"3965002","5","5","5"
"3965228","9","9","9"
"3966648","8","8","8"
"3966779","3","3","3"
"3967415","2","2","2"
"3967705","6","6","6"
"3968076","10","10","10"
"3968261","6","6","6"
"3968966","9","9","9"
"3969307","9","9","9"
"3969439","6","6","6"
"3969865","7","7","7"
"3969955","8","8","8"
"3970001","4","4","4"
"3970775","2","2","2"
"3971098","8","8","8"
"3971670","7","7","7"
"3971748","0","0","0"
"3972232","5","5","5"
"3973300","6","6","6"
"3973821","4","4","4"
"3974983","5","5","5"
"3975487","4","4","4"
"3975693","4","4","4"
"3976481","3","3","3"
"3977218","5","5","5"
"3977897","6","6","6"
"3979379","10","10","10"
"3979631","13","13","13"
"3980992","5","5","5"
"3982164","2","2","2"
