"Step","11_sazut-tonat-nigonribop - episodic_return","11_sazut-tonat-nigonribop - episodic_return__MIN","11_sazut-tonat-nigonribop - episodic_return__MAX"
"2471747","10","10","10"
"2472090","10","10","10"
"2472253","10","10","10"
"2472385","10","10","10"
"2472963","10","10","10"
"2473040","10","10","10"
"2473465","10","10","10"
"2475099","10","10","10"
"2475298","10","10","10"
"2475397","10","10","10"
"2475561","10","10","10"
"2475814","0","0","0"
"2475974","10","10","10"
"2476162","0","0","0"
"2476774","10","10","10"
"2477072","10","10","10"
"2478096","10","10","10"
"2478572","10","10","10"
"2478721","10","10","10"
"2478916","10","10","10"
"2478984","10","10","10"
"2479045","10","10","10"
"2479309","10","10","10"
"2479553","10","10","10"
"2480453","10","10","10"
"2480961","10","10","10"
"2481554","10","10","10"
"2482051","10","10","10"
"2482250","10","10","10"
"2482328","10","10","10"
"2482903","10","10","10"
"2483109","10","10","10"
"2483373","10","10","10"
"2483585","10","10","10"
"2484072","10","10","10"
"2484355","10","10","10"
"2484564","10","10","10"
"2484750","10","10","10"
"2485065","10","10","10"
"2485318","10","10","10"
"2485727","10","10","10"
"2486293","10","10","10"
"2486616","10","10","10"
"2486657","10","10","10"
"2486826","10","10","10"
"2487046","10","10","10"
"2488269","10","10","10"
"2488532","10","10","10"
"2488645","10","10","10"
"2489686","10","10","10"
"2489813","10","10","10"
"2490638","10","10","10"
"2490692","10","10","10"
"2491108","10","10","10"
"2491331","10","10","10"
"2491401","10","10","10"
"2492166","10","10","10"
"2493377","10","10","10"
"2494835","10","10","10"
"2495035","10","10","10"
"2495555","10","10","10"
"2495693","10","10","10"
"2496009","10","10","10"
"2496353","10","10","10"
"2496400","10","10","10"
"2496777","10","10","10"
"2496832","10","10","10"
"2497028","10","10","10"
"2497733","10","10","10"
"2497836","10","10","10"
"2498083","10","10","10"
"2498155","10","10","10"
"2498517","10","10","10"
"2500096","10","10","10"
"2500292","10","10","10"
"2500937","10","10","10"
"2501097","10","10","10"
"2502164","10","10","10"
"2502281","10","10","10"
"2502686","10","10","10"
"2503816","10","10","10"
"2504340","10","10","10"
"2504452","10","10","10"
"2504570","10","10","10"
"2505414","10","10","10"
"2505484","10","10","10"
"2505665","10","10","10"
"2505866","10","10","10"
"2505954","10","10","10"
"2506405","10","10","10"
"2506499","10","10","10"
"2507115","10","10","10"
"2507397","10","10","10"
"2507806","10","10","10"
"2507874","10","10","10"
"2508103","10","10","10"
"2508675","10","10","10"
"2509326","10","10","10"
"2509653","10","10","10"
"2510848","10","10","10"
"2510992","10","10","10"
"2511172","10","10","10"
"2511619","10","10","10"
"2511686","10","10","10"
"2512071","10","10","10"
"2512150","10","10","10"
"2512218","10","10","10"
"2512281","10","10","10"
"2512961","10","10","10"
"2513221","10","10","10"
"2514179","10","10","10"
"2514266","10","10","10"
"2514313","10","10","10"
"2514439","10","10","10"
"2515028","10","10","10"
"2515124","10","10","10"
"2515466","10","10","10"
"2515871","10","10","10"
"2515910","10","10","10"
"2516177","10","10","10"
"2516564","10","10","10"
"2516954","10","10","10"
"2516994","0","0","0"
"2518474","10","10","10"
"2518626","10","10","10"
"2518721","10","10","10"
"2518810","10","10","10"
"2518849","10","10","10"
"2519178","10","10","10"
"2519577","10","10","10"
"2519756","10","10","10"
"2520258","10","10","10"
"2520527","10","10","10"
"2520657","10","10","10"
"2520844","10","10","10"
"2521558","10","10","10"
"2521859","10","10","10"
"2522194","10","10","10"
"2522320","10","10","10"
"2522641","10","10","10"
"2522984","10","10","10"
"2524229","10","10","10"
"2524760","10","10","10"
"2524871","10","10","10"
"2525205","10","10","10"
"2525512","10","10","10"
"2525643","10","10","10"
"2525697","10","10","10"
"2526532","10","10","10"
"2526917","10","10","10"
"2526980","10","10","10"
"2527107","10","10","10"
"2527308","10","10","10"
"2527489","10","10","10"
"2527919","10","10","10"
"2528222","10","10","10"
"2528387","10","10","10"
"2528857","10","10","10"
"2528961","10","10","10"
"2529288","10","10","10"
"2529764","10","10","10"
"2531346","10","10","10"
"2531532","10","10","10"
"2532229","10","10","10"
"2532288","10","10","10"
"2532625","10","10","10"
"2532807","10","10","10"
"2533831","10","10","10"
"2534018","10","10","10"
"2534279","10","10","10"
"2534539","10","10","10"
"2534661","10","10","10"
"2535063","10","10","10"
"2535251","10","10","10"
"2535563","10","10","10"
"2536379","10","10","10"
"2537363","10","10","10"
"2537964","10","10","10"
"2538508","10","10","10"
"2539264","10","10","10"
"2539659","10","10","10"
"2539840","10","10","10"
"2540048","10","10","10"
"2540340","10","10","10"
"2540679","10","10","10"
"2540888","10","10","10"
"2540972","10","10","10"
"2541404","10","10","10"
"2541540","10","10","10"
"2541642","10","10","10"
"2541903","10","10","10"
"2542033","10","10","10"
"2542087","10","10","10"
"2542176","10","10","10"
"2542540","10","10","10"
"2542899","10","10","10"
"2543169","10","10","10"
"2543623","10","10","10"
"2545287","10","10","10"
"2545630","10","10","10"
"2545875","10","10","10"
"2546177","10","10","10"
"2546634","10","10","10"
"2546938","10","10","10"
"2547333","10","10","10"
"2547823","10","10","10"
"2548172","10","10","10"
"2548301","10","10","10"
"2548631","10","10","10"
"2548799","10","10","10"
"2548851","10","10","10"
"2549201","10","10","10"
"2549447","10","10","10"
"2550725","10","10","10"
"2551105","10","10","10"
"2551521","10","10","10"
"2552343","10","10","10"
"2553111","10","10","10"
"2554187","10","10","10"
"2554310","10","10","10"
"2554470","10","10","10"
"2554609","10","10","10"
"2554695","10","10","10"
"2554762","10","10","10"
"2554915","10","10","10"
"2555031","10","10","10"
"2555731","10","10","10"
"2556008","10","10","10"
"2556678","10","10","10"
"2556801","10","10","10"
"2557115","10","10","10"
"2557332","10","10","10"
"2557662","10","10","10"
"2557837","10","10","10"
"2558279","10","10","10"
"2558687","10","10","10"
"2558912","10","10","10"
"2560342","10","10","10"
"2560698","10","10","10"
"2560787","10","10","10"
"2560897","10","10","10"
"2561217","10","10","10"
"2561373","10","10","10"
"2561459","10","10","10"
"2561494","10","10","10"
"2561871","10","10","10"
"2562337","10","10","10"
"2562957","10","10","10"
"2563067","10","10","10"
"2563247","10","10","10"
"2563264","10","10","10"
"2563578","10","10","10"
"2563731","10","10","10"
"2563955","10","10","10"
"2564161","10","10","10"
"2564506","10","10","10"
"2564642","0","0","0"
"2564710","10","10","10"
"2564808","10","10","10"
"2565610","10","10","10"
"2566415","10","10","10"
"2567112","10","10","10"
"2567178","10","10","10"
"2567498","10","10","10"
"2567568","10","10","10"
"2568207","10","10","10"
"2568524","10","10","10"
"2569540","10","10","10"
"2569630","10","10","10"
"2570066","10","10","10"
"2570180","10","10","10"
"2570627","10","10","10"
"2571079","10","10","10"
"2572076","10","10","10"
"2572100","10","10","10"
"2572195","10","10","10"
"2572608","10","10","10"
"2572814","10","10","10"
"2572998","10","10","10"
"2573328","10","10","10"
"2574234","10","10","10"
"2574761","10","10","10"
"2575174","10","10","10"
"2575372","10","10","10"
"2575747","10","10","10"
"2576262","10","10","10"
"2576645","10","10","10"
"2576783","10","10","10"
"2576929","10","10","10"
"2577029","10","10","10"
"2577101","10","10","10"
"2577155","10","10","10"
"2577675","10","10","10"
"2577810","10","10","10"
"2577859","10","10","10"
"2578181","10","10","10"
"2578570","10","10","10"
"2578624","10","10","10"
"2579540","10","10","10"
"2579715","10","10","10"
"2579782","10","10","10"
"2580869","10","10","10"
"2580998","10","10","10"
"2581131","10","10","10"
"2581273","10","10","10"
"2582043","10","10","10"
"2582298","10","10","10"
"2582469","10","10","10"
"2582861","10","10","10"
"2582982","10","10","10"
"2583366","10","10","10"
"2583636","10","10","10"
"2585220","10","10","10"
"2586178","10","10","10"
"2586643","10","10","10"
"2586867","10","10","10"
"2587284","10","10","10"
"2587712","10","10","10"
"2587791","10","10","10"
"2587981","10","10","10"
"2588032","10","10","10"
"2588206","10","10","10"
"2588454","10","10","10"
"2588673","10","10","10"
"2589005","10","10","10"
"2589126","10","10","10"
"2589455","10","10","10"
"2589632","10","10","10"
"2589721","10","10","10"
"2590438","10","10","10"
"2590725","10","10","10"
"2590796","10","10","10"
"2591557","10","10","10"
"2591954","10","10","10"
"2592270","10","10","10"
"2592640","10","10","10"
"2593308","10","10","10"
"2593547","10","10","10"
"2594000","10","10","10"
"2594322","10","10","10"
"2594750","10","10","10"
"2595301","10","10","10"
"2595412","10","10","10"
"2595524","10","10","10"
"2595924","10","10","10"
"2596173","10","10","10"
"2597385","10","10","10"
"2597901","10","10","10"
"2598603","10","10","10"
"2598792","10","10","10"
"2599363","10","10","10"
"2599816","10","10","10"
"2600079","10","10","10"
"2600285","10","10","10"
"2600390","10","10","10"
"2600591","10","10","10"
"2600818","10","10","10"
"2601352","10","10","10"
"2601796","10","10","10"
"2602009","10","10","10"
"2602149","10","10","10"
"2602310","10","10","10"
"2602821","10","10","10"
"2603144","10","10","10"
"2603463","10","10","10"
"2603549","10","10","10"
"2603779","10","10","10"
"2603913","10","10","10"
"2604104","10","10","10"
"2604296","10","10","10"
"2604864","10","10","10"
"2605529","10","10","10"
"2605644","10","10","10"
"2606016","10","10","10"
"2606291","10","10","10"
"2606485","10","10","10"
"2606790","10","10","10"
"2608903","10","10","10"
"2608974","10","10","10"
"2609024","10","10","10"
"2609606","10","10","10"
"2610124","10","10","10"
"2610541","10","10","10"
"2610697","10","10","10"
"2610777","10","10","10"
"2611434","10","10","10"
"2611722","10","10","10"
"2611912","10","10","10"
"2612613","10","10","10"
"2612864","10","10","10"
"2613043","10","10","10"
"2613133","10","10","10"
"2613569","10","10","10"
"2613712","10","10","10"
"2613923","10","10","10"
"2613953","10","10","10"
"2614115","10","10","10"
"2614153","10","10","10"
"2614260","10","10","10"
"2614611","10","10","10"
"2616707","10","10","10"
"2617229","10","10","10"
"2617409","10","10","10"
"2617683","10","10","10"
"2618201","10","10","10"
"2618257","10","10","10"
"2618586","10","10","10"
"2619139","10","10","10"
"2619907","10","10","10"
"2619984","10","10","10"
"2620224","10","10","10"
"2621833","10","10","10"
"2622356","10","10","10"
"2622755","10","10","10"
"2622811","10","10","10"
"2622848","10","10","10"
"2623050","10","10","10"
"2623182","10","10","10"
"2623234","10","10","10"
"2623374","10","10","10"
"2623899","10","10","10"
"2623938","10","10","10"
"2624075","10","10","10"
"2624449","10","10","10"
"2624516","10","10","10"
"2624706","10","10","10"
"2624777","10","10","10"
"2625218","10","10","10"
"2626586","10","10","10"
"2626641","10","10","10"
"2627426","10","10","10"
"2628099","10","10","10"
"2628416","10","10","10"
"2628673","10","10","10"
"2628813","10","10","10"
"2629632","10","10","10"
"2629835","10","10","10"
"2630018","10","10","10"
"2630543","10","10","10"
"2630798","10","10","10"
"2631254","10","10","10"
"2631364","10","10","10"
"2631764","10","10","10"
"2632079","10","10","10"
"2632394","10","10","10"
"2633061","10","10","10"
"2634209","10","10","10"
"2634499","10","10","10"
"2635328","10","10","10"
"2635612","10","10","10"
"2635973","10","10","10"
"2636480","10","10","10"
"2637034","10","10","10"
"2637401","10","10","10"
"2637587","10","10","10"
"2638090","10","10","10"
"2638628","10","10","10"
"2638721","10","10","10"
"2639084","10","10","10"
"2639557","10","10","10"
"2639702","10","10","10"
"2639897","10","10","10"
"2640150","10","10","10"
"2640394","10","10","10"
"2640532","10","10","10"
"2641046","10","10","10"
"2641302","10","10","10"
"2641506","10","10","10"
"2641731","10","10","10"
"2641952","10","10","10"
"2642054","10","10","10"
"2642186","10","10","10"
"2642344","10","10","10"
"2642841","10","10","10"
"2643018","10","10","10"
"2643457","10","10","10"
"2643855","10","10","10"
"2644737","10","10","10"
"2644832","10","10","10"
"2644874","10","10","10"
"2645185","10","10","10"
"2645249","10","10","10"
"2646337","10","10","10"
"2648057","10","10","10"
"2648087","10","10","10"
"2648199","10","10","10"
"2650409","10","10","10"
"2651042","10","10","10"
"2651333","10","10","10"
"2651846","10","10","10"
"2652363","10","10","10"
"2652483","10","10","10"
"2652551","10","10","10"
"2653513","10","10","10"
"2653580","10","10","10"
"2653637","10","10","10"
"2653955","10","10","10"
"2654136","10","10","10"
"2654223","10","10","10"
"2654273","10","10","10"
"2654367","10","10","10"
"2654485","10","10","10"
"2654689","10","10","10"
"2655917","10","10","10"
"2658115","10","10","10"
"2658252","10","10","10"
"2658336","10","10","10"
"2658435","10","10","10"
"2658645","10","10","10"
"2659571","10","10","10"
"2660255","10","10","10"
"2660432","10","10","10"
"2660881","10","10","10"
"2662530","10","10","10"
"2662726","10","10","10"
"2663493","10","10","10"
"2663557","10","10","10"
"2663747","10","10","10"
"2664023","10","10","10"
"2664517","10","10","10"
"2665353","10","10","10"
"2665923","10","10","10"
"2666093","10","10","10"
"2667973","10","10","10"
"2668354","10","10","10"
"2668495","10","10","10"
"2669003","10","10","10"
"2669083","10","10","10"
"2669556","10","10","10"
"2669847","10","10","10"
"2670049","10","10","10"
"2670473","10","10","10"
"2670658","10","10","10"
"2670745","10","10","10"
"2671040","10","10","10"
"2671263","10","10","10"
"2671563","10","10","10"
"2671621","10","10","10"
"2672764","0","0","0"
"2673026","10","10","10"
"2673284","10","10","10"
"2673355","10","10","10"
"2673614","10","10","10"
"2674192","10","10","10"
"2674516","10","10","10"
"2674943","10","10","10"
"2675333","10","10","10"
"2676432","10","10","10"
"2676685","10","10","10"
"2676834","10","10","10"
"2676872","10","10","10"
"2678094","10","10","10"
"2678920","10","10","10"
"2678976","10","10","10"
"2679109","10","10","10"
"2679176","10","10","10"
"2679649","10","10","10"
"2680109","10","10","10"
"2680330","10","10","10"
"2680541","10","10","10"
"2680584","10","10","10"
"2680655","10","10","10"
"2680973","10","10","10"
"2681155","10","10","10"
"2681424","10","10","10"
"2681516","10","10","10"
"2682072","10","10","10"
"2682308","10","10","10"
"2683188","10","10","10"
"2683716","10","10","10"
"2683856","10","10","10"
"2684802","10","10","10"
"2685588","10","10","10"
"2685705","10","10","10"
"2686046","10","10","10"
"2687347","10","10","10"
"2687560","10","10","10"
"2687862","10","10","10"
"2687976","10","10","10"
"2689049","10","10","10"
"2689989","10","10","10"
"2690116","10","10","10"
"2690206","10","10","10"
"2690781","10","10","10"
"2691107","10","10","10"
"2691205","10","10","10"
"2692485","10","10","10"
"2692685","10","10","10"
"2693137","10","10","10"
"2693658","10","10","10"
"2694115","10","10","10"
"2694738","10","10","10"
"2695322","10","10","10"
"2695560","10","10","10"
"2696323","10","10","10"
"2696515","10","10","10"
"2696650","10","10","10"
"2697546","10","10","10"
"2697691","10","10","10"
"2697810","10","10","10"
"2697873","10","10","10"
"2698265","10","10","10"
"2698441","10","10","10"
"2698903","10","10","10"
"2699461","10","10","10"
"2699905","10","10","10"
"2700337","10","10","10"
"2700364","10","10","10"
"2700545","10","10","10"
"2701313","10","10","10"
"2701417","10","10","10"
"2701761","10","10","10"
"2702021","10","10","10"
"2702153","10","10","10"
"2702932","10","10","10"
"2703136","10","10","10"
"2703636","10","10","10"
"2703843","10","10","10"
"2703895","10","10","10"
"2704266","10","10","10"
"2704408","10","10","10"
"2705345","10","10","10"
"2706385","10","10","10"
"2706653","10","10","10"
"2706689","10","10","10"
"2706842","10","10","10"
"2707491","10","10","10"
"2707523","10","10","10"
"2708820","10","10","10"
"2708933","10","10","10"
"2709677","10","10","10"
"2710087","10","10","10"
"2710574","10","10","10"
"2710735","10","10","10"
"2711683","10","10","10"
"2712256","10","10","10"
"2712389","10","10","10"
"2712519","10","10","10"
"2712837","10","10","10"
"2713059","10","10","10"
"2713108","10","10","10"
"2714004","10","10","10"
"2714542","10","10","10"
